"Colony","TDR_ID","Date","Behaviour","Hours","Expenditure"
"Isle of May","A16700",2019-07-26,"Flight",0,0
"Isle of May","A16700",2019-07-31,"Flight",0,0
"Isle of May","A16700",2019-08-05,"Flight",0,0
"Isle of May","A16700",2019-08-10,"Flight",0,0
"Isle of May","A16700",2019-08-15,"Flight",0,0
"Isle of May","A16700",2019-08-20,"Flight",0,0
"Isle of May","A16700",2019-08-25,"Flight",0,0
"Isle of May","A16700",2019-08-30,"Flight",0,0
"Isle of May","A16700",2019-09-14,"Flight",0,0
"Isle of May","A16700",2019-09-19,"Flight",0,0
"Isle of May","A16700",2019-09-24,"Flight",0,0
"Isle of May","A16700",2019-09-29,"Flight",0,0
"Isle of May","A16700",2019-10-04,"Flight",0,0
"Isle of May","A16700",2019-10-09,"Flight",0,0
"Isle of May","A16700",2019-10-14,"Flight",0,0
"Isle of May","A16700",2019-10-19,"Flight",0,0
"Isle of May","A16700",2019-10-24,"Flight",0,0
"Isle of May","A16700",2019-10-29,"Flight",0,0
"Isle of May","A16700",2019-11-03,"Flight",0,0
"Isle of May","A16700",2019-11-08,"Flight",0,0
"Isle of May","A16700",2019-11-13,"Flight",0,0
"Isle of May","A16700",2019-11-18,"Flight",0,0
"Isle of May","A16700",2019-11-23,"Flight",0,0
"Isle of May","A16700",2019-11-28,"Flight",0,0
"Isle of May","A16700",2019-12-03,"Flight",0,0
"Isle of May","A16700",2019-12-08,"Flight",0,0
"Isle of May","A16700",2019-12-13,"Flight",0,0
"Isle of May","A16700",2019-12-18,"Flight",0,0
"Isle of May","A16700",2019-12-23,"Flight",0,0
"Isle of May","A16700",2019-12-28,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16700",2020-01-02,"Flight",0,0
"Isle of May","A16700",2020-01-07,"Flight",0,0
"Isle of May","A16700",2020-01-12,"Flight",0,0
"Isle of May","A16700",2020-01-17,"Flight",0,0
"Isle of May","A16700",2020-01-22,"Flight",0.276666666666667,140.546666666667
"Isle of May","A16700",2020-01-27,"Flight",0,0
"Isle of May","A16700",2020-02-01,"Flight",0,0
"Isle of May","A16700",2020-02-06,"Flight",0.00666666666666667,3.38666666666667
"Isle of May","A16701",2019-07-26,"Flight",0,0
"Isle of May","A16701",2019-07-31,"Flight",0,0
"Isle of May","A16701",2019-08-05,"Flight",0,0
"Isle of May","A16701",2019-08-10,"Flight",0,0
"Isle of May","A16701",2019-08-15,"Flight",0,0
"Isle of May","A16701",2019-08-20,"Flight",0,0
"Isle of May","A16701",2019-08-25,"Flight",0,0
"Isle of May","A16701",2019-08-30,"Flight",0,0
"Isle of May","A16701",2019-09-04,"Flight",0,0
"Isle of May","A16701",2019-09-09,"Flight",0,0
"Isle of May","A16701",2019-09-14,"Flight",0,0
"Isle of May","A16701",2019-09-19,"Flight",0,0
"Isle of May","A16701",2019-09-24,"Flight",0,0
"Isle of May","A16701",2019-09-29,"Flight",0,0
"Isle of May","A16701",2019-10-04,"Flight",0,0
"Isle of May","A16701",2019-10-09,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16701",2019-10-14,"Flight",0,0
"Isle of May","A16701",2019-10-19,"Flight",0,0
"Isle of May","A16701",2019-10-24,"Flight",0,0
"Isle of May","A16701",2019-10-29,"Flight",0.666666666666667,338.666666666667
"Isle of May","A16701",2019-11-03,"Flight",0.596666666666667,303.106666666667
"Isle of May","A16701",2019-11-08,"Flight",0,0
"Isle of May","A16701",2019-11-13,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16701",2019-11-18,"Flight",0,0
"Isle of May","A16701",2019-11-23,"Flight",0,0
"Isle of May","A16701",2019-11-28,"Flight",0.333333333333333,169.333333333333
"Isle of May","A16701",2019-12-03,"Flight",0,0
"Isle of May","A16701",2019-12-08,"Flight",0,0
"Isle of May","A16701",2019-12-13,"Flight",0,0
"Isle of May","A16701",2019-12-18,"Flight",0,0
"Isle of May","A16701",2019-12-23,"Flight",0.5,254
"Isle of May","A16701",2019-12-28,"Flight",0,0
"Isle of May","A16701",2020-01-02,"Flight",0,0
"Isle of May","A16701",2020-01-07,"Flight",0,0
"Isle of May","A16701",2020-01-12,"Flight",0,0
"Isle of May","A16701",2020-01-17,"Flight",0,0
"Isle of May","A16701",2020-01-22,"Flight",0,0
"Isle of May","A16701",2020-01-27,"Flight",0,0
"Isle of May","A16701",2020-02-01,"Flight",0,0
"Isle of May","A16701",2020-02-06,"Flight",0,0
"Isle of May","A16701",2020-02-11,"Flight",0,0
"Isle of May","A16701",2020-02-16,"Flight",0,0
"Isle of May","A16701",2020-02-21,"Flight",0.333333333333333,169.333333333333
"Isle of May","A16701",2020-02-26,"Flight",0,0
"Isle of May","A16701",2020-03-02,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16701",2020-03-07,"Flight",0.236666666666667,120.226666666667
"Isle of May","A16703",2019-07-11,"Flight",0,0
"Isle of May","A16703",2019-07-16,"Flight",0,0
"Isle of May","A16703",2019-07-21,"Flight",0,0
"Isle of May","A16703",2019-07-26,"Flight",0,0
"Isle of May","A16703",2019-07-31,"Flight",0,0
"Isle of May","A16703",2019-08-05,"Flight",0,0
"Isle of May","A16703",2019-08-10,"Flight",0,0
"Isle of May","A16703",2019-08-15,"Flight",0,0
"Isle of May","A16703",2019-08-20,"Flight",0,0
"Isle of May","A16703",2019-08-25,"Flight",0,0
"Isle of May","A16703",2019-08-30,"Flight",0,0
"Isle of May","A16703",2019-09-04,"Flight",0,0
"Isle of May","A16703",2019-09-09,"Flight",0,0
"Isle of May","A16703",2019-09-14,"Flight",0,0
"Isle of May","A16703",2019-09-19,"Flight",0,0
"Isle of May","A16703",2019-09-24,"Flight",0,0
"Isle of May","A16703",2019-09-29,"Flight",0,0
"Isle of May","A16703",2019-10-04,"Flight",0,0
"Isle of May","A16703",2019-10-09,"Flight",0,0
"Isle of May","A16703",2019-10-14,"Flight",0,0
"Isle of May","A16703",2019-10-19,"Flight",0,0
"Isle of May","A16703",2019-10-24,"Flight",0,0
"Isle of May","A16703",2019-10-29,"Flight",0,0
"Isle of May","A16703",2019-11-03,"Flight",0,0
"Isle of May","A16703",2019-11-08,"Flight",0,0
"Isle of May","A16703",2019-11-13,"Flight",0,0
"Isle of May","A16703",2019-11-18,"Flight",0,0
"Isle of May","A16703",2019-11-23,"Flight",0,0
"Isle of May","A16703",2019-11-28,"Flight",0,0
"Isle of May","A16703",2019-12-03,"Flight",0,0
"Isle of May","A16703",2019-12-08,"Flight",0,0
"Isle of May","A16703",2019-12-13,"Flight",0,0
"Isle of May","A16703",2019-12-18,"Flight",0,0
"Isle of May","A16703",2019-12-23,"Flight",0,0
"Isle of May","A16703",2019-12-28,"Flight",0,0
"Isle of May","A16703",2020-01-02,"Flight",0,0
"Isle of May","A16703",2020-01-07,"Flight",0,0
"Isle of May","A16703",2020-01-12,"Flight",0,0
"Isle of May","A16703",2020-01-17,"Flight",0,0
"Isle of May","A16703",2020-01-22,"Flight",0,0
"Isle of May","A16703",2020-01-27,"Flight",0,0
"Isle of May","A16703",2020-02-01,"Flight",0,0
"Isle of May","A16703",2020-02-06,"Flight",0,0
"Isle of May","A16703",2020-02-11,"Flight",0,0
"Isle of May","A16703",2020-02-16,"Flight",0,0
"Isle of May","A16703",2020-02-21,"Flight",0,0
"Isle of May","A16703",2020-02-26,"Flight",0,0
"Isle of May","A16703",2020-03-02,"Flight",0,0
"Isle of May","A16705",2019-07-26,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16705",2019-07-31,"Flight",0,0
"Isle of May","A16705",2019-08-05,"Flight",0,0
"Isle of May","A16705",2019-08-10,"Flight",0,0
"Isle of May","A16705",2019-08-15,"Flight",0,0
"Isle of May","A16705",2019-08-20,"Flight",0,0
"Isle of May","A16705",2019-08-25,"Flight",0,0
"Isle of May","A16705",2019-08-30,"Flight",0,0
"Isle of May","A16705",2019-09-04,"Flight",0,0
"Isle of May","A16705",2019-09-09,"Flight",0,0
"Isle of May","A16705",2019-09-14,"Flight",0,0
"Isle of May","A16705",2019-09-19,"Flight",0,0
"Isle of May","A16705",2019-09-24,"Flight",0,0
"Isle of May","A16705",2019-09-29,"Flight",0,0
"Isle of May","A16705",2019-10-04,"Flight",0,0
"Isle of May","A16705",2019-10-09,"Flight",0,0
"Isle of May","A16705",2019-10-14,"Flight",0,0
"Isle of May","A16705",2019-10-19,"Flight",0,0
"Isle of May","A16705",2019-10-24,"Flight",0,0
"Isle of May","A16705",2019-10-29,"Flight",0,0
"Isle of May","A16705",2019-11-03,"Flight",0,0
"Isle of May","A16705",2019-11-08,"Flight",0,0
"Isle of May","A16705",2019-11-13,"Flight",0,0
"Isle of May","A16705",2019-11-18,"Flight",0.113333333333333,57.5733333333333
"Isle of May","A16705",2019-11-23,"Flight",0,0
"Isle of May","A16705",2019-11-28,"Flight",0,0
"Isle of May","A16705",2019-12-03,"Flight",0,0
"Isle of May","A16705",2019-12-08,"Flight",0,0
"Isle of May","A16705",2019-12-13,"Flight",0,0
"Isle of May","A16705",2019-12-18,"Flight",0.113333333333333,57.5733333333333
"Isle of May","A16705",2019-12-23,"Flight",0,0
"Isle of May","A16705",2019-12-28,"Flight",0,0
"Isle of May","A16705",2020-01-02,"Flight",0,0
"Isle of May","A16705",2020-01-07,"Flight",0,0
"Isle of May","A16705",2020-01-12,"Flight",0,0
"Isle of May","A16705",2020-01-17,"Flight",0,0
"Isle of May","A16705",2020-01-22,"Flight",0,0
"Isle of May","A16705",2020-01-27,"Flight",0,0
"Isle of May","A16705",2020-02-01,"Flight",0,0
"Isle of May","A16705",2020-02-06,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16705",2020-02-11,"Flight",0,0
"Isle of May","A16705",2020-02-16,"Flight",0,0
"Isle of May","A16705",2020-02-21,"Flight",0,0
"Isle of May","A16705",2020-02-26,"Flight",0.333333333333333,169.333333333333
"Isle of May","A16705",2020-03-02,"Flight",0,0
"Isle of May","A16705",2020-03-07,"Flight",0.286666666666667,145.626666666667
"Isle of May","A16705",2020-03-12,"Flight",0,0
"Isle of May","A16705",2020-03-17,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16706",2019-07-26,"Flight",0.39,198.12
"Isle of May","A16706",2019-07-31,"Flight",0,0
"Isle of May","A16706",2019-08-05,"Flight",0.31,157.48
"Isle of May","A16706",2019-08-10,"Flight",0,0
"Isle of May","A16706",2019-08-15,"Flight",0,0
"Isle of May","A16706",2019-08-20,"Flight",0,0
"Isle of May","A16706",2019-08-25,"Flight",0,0
"Isle of May","A16706",2019-08-30,"Flight",0,0
"Isle of May","A16706",2019-09-04,"Flight",0,0
"Isle of May","A16706",2019-09-09,"Flight",0,0
"Isle of May","A16706",2019-09-14,"Flight",0,0
"Isle of May","A16706",2019-09-19,"Flight",0,0
"Isle of May","A16706",2019-09-24,"Flight",0.163333333333333,82.9733333333333
"Isle of May","A16706",2019-09-29,"Flight",0,0
"Isle of May","A16706",2019-10-04,"Flight",0,0
"Isle of May","A16706",2019-10-09,"Flight",0,0
"Isle of May","A16706",2019-10-14,"Flight",0,0
"Isle of May","A16706",2019-10-19,"Flight",0,0
"Isle of May","A16706",2019-10-24,"Flight",0,0
"Isle of May","A16706",2019-10-29,"Flight",0.156666666666667,79.5866666666667
"Isle of May","A16706",2019-11-03,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16706",2019-11-08,"Flight",0,0
"Isle of May","A16706",2019-11-13,"Flight",0,0
"Isle of May","A16706",2019-11-18,"Flight",0,0
"Isle of May","A16706",2019-11-23,"Flight",0,0
"Isle of May","A16706",2019-11-28,"Flight",0,0
"Isle of May","A16706",2019-12-03,"Flight",0.32,162.56
"Isle of May","A16706",2019-12-08,"Flight",0,0
"Isle of May","A16706",2019-12-13,"Flight",0,0
"Isle of May","A16706",2019-12-18,"Flight",1.35333333333333,687.493333333333
"Isle of May","A16706",2019-12-23,"Flight",0,0
"Isle of May","A16706",2019-12-28,"Flight",0,0
"Isle of May","A16706",2020-01-02,"Flight",0,0
"Isle of May","A16706",2020-01-07,"Flight",0,0
"Isle of May","A16706",2020-01-12,"Flight",0,0
"Isle of May","A16706",2020-01-17,"Flight",0,0
"Isle of May","A16706",2020-01-22,"Flight",0.333333333333333,169.333333333333
"Isle of May","A16706",2020-01-27,"Flight",0,0
"Isle of May","A16706",2020-02-01,"Flight",0,0
"Isle of May","A16706",2020-02-06,"Flight",0.92,467.36
"Isle of May","A16706",2020-02-11,"Flight",0,0
"Isle of May","A16706",2020-02-16,"Flight",0,0
"Isle of May","A16706",2020-02-21,"Flight",0,0
"Isle of May","A16706",2020-02-26,"Flight",0,0
"Isle of May","A16706",2020-03-02,"Flight",0,0
"Isle of May","A16706",2020-03-07,"Flight",0,0
"Isle of May","A16706",2020-03-12,"Flight",0,0
"Isle of May","A16706",2020-03-17,"Flight",1.12333333333333,570.653333333333
"Isle of May","A16707",2019-07-11,"Flight",0.0433333333333333,22.0133333333333
"Isle of May","A16707",2019-07-16,"Flight",0,0
"Isle of May","A16707",2019-07-21,"Flight",0,0
"Isle of May","A16707",2019-07-26,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16707",2019-07-31,"Flight",0,0
"Isle of May","A16707",2019-08-05,"Flight",0,0
"Isle of May","A16707",2019-08-10,"Flight",0,0
"Isle of May","A16707",2019-08-15,"Flight",0,0
"Isle of May","A16707",2019-08-20,"Flight",0,0
"Isle of May","A16707",2019-08-25,"Flight",0,0
"Isle of May","A16707",2019-08-30,"Flight",0,0
"Isle of May","A16707",2019-09-04,"Flight",0,0
"Isle of May","A16707",2019-09-09,"Flight",0,0
"Isle of May","A16707",2019-09-14,"Flight",0,0
"Isle of May","A16707",2019-09-19,"Flight",0,0
"Isle of May","A16707",2019-09-24,"Flight",0,0
"Isle of May","A16707",2019-09-29,"Flight",0,0
"Isle of May","A16707",2019-10-04,"Flight",0,0
"Isle of May","A16707",2019-10-09,"Flight",0,0
"Isle of May","A16707",2019-10-14,"Flight",0,0
"Isle of May","A16707",2019-10-19,"Flight",0,0
"Isle of May","A16707",2019-10-24,"Flight",0.3,152.4
"Isle of May","A16707",2019-10-29,"Flight",0.326666666666667,165.946666666667
"Isle of May","A16707",2019-11-03,"Flight",0,0
"Isle of May","A16707",2019-11-08,"Flight",0,0
"Isle of May","A16707",2019-11-13,"Flight",0,0
"Isle of May","A16707",2019-11-18,"Flight",0,0
"Isle of May","A16707",2019-11-23,"Flight",0,0
"Isle of May","A16707",2019-11-28,"Flight",0.116666666666667,59.2666666666667
"Isle of May","A16707",2019-12-03,"Flight",0,0
"Isle of May","A16707",2019-12-08,"Flight",0,0
"Isle of May","A16707",2019-12-13,"Flight",0,0
"Isle of May","A16707",2019-12-18,"Flight",0,0
"Isle of May","A16707",2019-12-23,"Flight",0,0
"Isle of May","A16707",2019-12-28,"Flight",0,0
"Isle of May","A16707",2020-01-02,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16707",2020-01-07,"Flight",0,0
"Isle of May","A16707",2020-01-12,"Flight",0,0
"Isle of May","A16707",2020-01-17,"Flight",0,0
"Isle of May","A16707",2020-01-22,"Flight",0,0
"Isle of May","A16707",2020-01-27,"Flight",0,0
"Isle of May","A16707",2020-02-01,"Flight",0,0
"Isle of May","A16707",2020-02-06,"Flight",0,0
"Isle of May","A16707",2020-02-11,"Flight",0,0
"Isle of May","A16707",2020-02-16,"Flight",0,0
"Isle of May","A16707",2020-02-21,"Flight",0,0
"Isle of May","A16709",2019-07-11,"Flight",0,0
"Isle of May","A16709",2019-07-26,"Flight",0,0
"Isle of May","A16709",2019-07-31,"Flight",0,0
"Isle of May","A16709",2019-08-05,"Flight",0,0
"Isle of May","A16709",2019-08-10,"Flight",0,0
"Isle of May","A16709",2019-08-15,"Flight",0,0
"Isle of May","A16709",2019-08-20,"Flight",0,0
"Isle of May","A16709",2019-08-25,"Flight",0,0
"Isle of May","A16709",2019-08-30,"Flight",0,0
"Isle of May","A16709",2019-09-04,"Flight",0,0
"Isle of May","A16709",2019-09-09,"Flight",0,0
"Isle of May","A16709",2019-09-14,"Flight",0,0
"Isle of May","A16709",2019-09-19,"Flight",0,0
"Isle of May","A16709",2019-09-24,"Flight",0,0
"Isle of May","A16709",2019-09-29,"Flight",0,0
"Isle of May","A16709",2019-10-04,"Flight",0,0
"Isle of May","A16709",2019-10-09,"Flight",0,0
"Isle of May","A16709",2019-10-14,"Flight",0,0
"Isle of May","A16709",2019-10-19,"Flight",0,0
"Isle of May","A16709",2019-10-24,"Flight",0,0
"Isle of May","A16709",2019-10-29,"Flight",0,0
"Isle of May","A16709",2019-11-03,"Flight",0,0
"Isle of May","A16709",2019-11-08,"Flight",0,0
"Isle of May","A16709",2019-11-13,"Flight",0,0
"Isle of May","A16709",2019-11-18,"Flight",0,0
"Isle of May","A16709",2019-11-23,"Flight",0,0
"Isle of May","A16709",2019-11-28,"Flight",0,0
"Isle of May","A16709",2019-12-03,"Flight",0.0433333333333333,22.0133333333333
"Isle of May","A16709",2019-12-08,"Flight",0.08,40.64
"Isle of May","A16709",2019-12-13,"Flight",0,0
"Isle of May","A16709",2019-12-18,"Flight",0.0166666666666667,8.46666666666667
"Isle of May","A16709",2019-12-23,"Flight",0.57,289.56
"Isle of May","A16709",2019-12-28,"Flight",0.673333333333333,342.053333333333
"Isle of May","A16709",2020-01-02,"Flight",0.67,340.36
"Isle of May","A16709",2020-01-07,"Flight",0.293333333333333,149.013333333333
"Isle of May","A16709",2020-01-12,"Flight",0.02,10.16
"Isle of May","A16709",2020-01-17,"Flight",0.19,96.52
"Isle of May","A16709",2020-01-22,"Flight",0.32,162.56
"Isle of May","A16709",2020-01-27,"Flight",0,0
"Isle of May","A16709",2020-02-01,"Flight",0.07,35.56
"Isle of May","A16709",2020-02-06,"Flight",0.266666666666667,135.466666666667
"Isle of May","A16711",2019-07-11,"Flight",0,0
"Isle of May","A16711",2019-07-16,"Flight",0,0
"Isle of May","A16711",2019-07-21,"Flight",0,0
"Isle of May","A16711",2019-07-31,"Flight",0,0
"Isle of May","A16711",2019-08-05,"Flight",0,0
"Isle of May","A16711",2019-08-10,"Flight",0,0
"Isle of May","A16711",2019-08-20,"Flight",0,0
"Isle of May","A16711",2019-08-25,"Flight",0,0
"Isle of May","A16711",2019-08-30,"Flight",0,0
"Isle of May","A16711",2019-09-04,"Flight",0,0
"Isle of May","A16711",2019-09-09,"Flight",0,0
"Isle of May","A16711",2019-09-14,"Flight",0,0
"Isle of May","A16711",2019-09-19,"Flight",0,0
"Isle of May","A16711",2019-09-24,"Flight",0,0
"Isle of May","A16711",2019-09-29,"Flight",0,0
"Isle of May","A16711",2019-10-04,"Flight",0,0
"Isle of May","A16711",2019-10-09,"Flight",0,0
"Isle of May","A16711",2019-10-14,"Flight",0,0
"Isle of May","A16711",2019-10-19,"Flight",0,0
"Isle of May","A16711",2019-10-24,"Flight",0,0
"Isle of May","A16711",2019-10-29,"Flight",0,0
"Isle of May","A16711",2019-11-03,"Flight",0,0
"Isle of May","A16711",2019-11-08,"Flight",0,0
"Isle of May","A16711",2019-11-13,"Flight",0.286666666666667,145.626666666667
"Isle of May","A16711",2019-11-18,"Flight",0.0433333333333333,22.0133333333333
"Isle of May","A16711",2019-11-23,"Flight",0,0
"Isle of May","A16711",2019-11-28,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16711",2019-12-03,"Flight",0,0
"Isle of May","A16711",2019-12-08,"Flight",0,0
"Isle of May","A16711",2019-12-13,"Flight",0,0
"Isle of May","A16711",2019-12-18,"Flight",0,0
"Isle of May","A16711",2019-12-23,"Flight",0,0
"Isle of May","A16711",2019-12-28,"Flight",0,0
"Isle of May","A16711",2020-01-02,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16711",2020-01-07,"Flight",0,0
"Isle of May","A16711",2020-01-12,"Flight",0,0
"Isle of May","A16711",2020-01-17,"Flight",0,0
"Isle of May","A16711",2020-01-22,"Flight",0.166666666666667,84.6666666666667
"Isle of May","A16711",2020-01-27,"Flight",0.213333333333333,108.373333333333
"Isle of May","A16711",2020-02-01,"Flight",0,0
"Isle of May","A16711",2020-02-06,"Flight",0,0
"Isle of May","A16711",2020-02-11,"Flight",0,0
"Isle of May","A16711",2020-02-16,"Flight",0.55,279.4
"Isle of May","A16711",2020-02-21,"Flight",0,0
"Isle of May","A16711",2020-02-26,"Flight",0,0
"Isle of May","A16711",2020-03-02,"Flight",0,0
"Isle of May","A16711",2020-03-07,"Flight",0.403333333333333,204.893333333333
"Treshnish","A16714",2019-07-21,"Flight",0,0
"Treshnish","A16714",2019-07-26,"Flight",0,0
"Treshnish","A16714",2019-07-31,"Flight",0,0
"Treshnish","A16714",2019-08-05,"Flight",0,0
"Treshnish","A16714",2019-08-10,"Flight",0,0
"Treshnish","A16714",2019-08-15,"Flight",0,0
"Treshnish","A16714",2019-08-20,"Flight",0,0
"Treshnish","A16714",2019-08-25,"Flight",0,0
"Treshnish","A16714",2019-08-30,"Flight",0,0
"Treshnish","A16714",2019-09-04,"Flight",0,0
"Treshnish","A16714",2019-09-09,"Flight",0,0
"Treshnish","A16714",2019-09-14,"Flight",0,0
"Treshnish","A16714",2019-09-19,"Flight",0,0
"Treshnish","A16714",2019-09-24,"Flight",0,0
"Treshnish","A16714",2019-09-29,"Flight",0,0
"Treshnish","A16714",2019-10-04,"Flight",0,0
"Treshnish","A16714",2019-10-09,"Flight",0,0
"Treshnish","A16714",2019-10-14,"Flight",0,0
"Treshnish","A16714",2019-10-19,"Flight",0,0
"Treshnish","A16714",2019-10-24,"Flight",0,0
"Treshnish","A16714",2019-10-29,"Flight",0,0
"Treshnish","A16714",2019-11-03,"Flight",0,0
"Treshnish","A16714",2019-11-08,"Flight",0,0
"Treshnish","A16714",2019-11-13,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16714",2019-11-18,"Flight",0,0
"Treshnish","A16714",2019-11-23,"Flight",0.333333333333333,169.333333333333
"Treshnish","A16714",2019-11-28,"Flight",0,0
"Treshnish","A16714",2019-12-03,"Flight",0,0
"Treshnish","A16714",2019-12-08,"Flight",0,0
"Treshnish","A16714",2019-12-13,"Flight",0,0
"Treshnish","A16714",2019-12-18,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16714",2019-12-23,"Flight",0,0
"Treshnish","A16714",2019-12-28,"Flight",0,0
"Treshnish","A16714",2020-01-02,"Flight",0,0
"Treshnish","A16714",2020-01-07,"Flight",0,0
"Treshnish","A16714",2020-01-12,"Flight",0,0
"Treshnish","A16714",2020-01-17,"Flight",0,0
"Treshnish","A16714",2020-01-22,"Flight",0.196666666666667,99.9066666666667
"Treshnish","A16714",2020-01-27,"Flight",0,0
"Treshnish","A16714",2020-02-01,"Flight",0.333333333333333,169.333333333333
"Treshnish","A16714",2020-02-06,"Flight",0.333333333333333,169.333333333333
"Treshnish","A16714",2020-02-11,"Flight",0,0
"Treshnish","A16714",2020-02-16,"Flight",0,0
"Treshnish","A16714",2020-02-21,"Flight",0,0
"Treshnish","A16714",2020-02-26,"Flight",0,0
"Treshnish","A16714",2020-03-02,"Flight",0,0
"Treshnish","A16714",2020-03-12,"Flight",0,0
"Treshnish","A16715",2019-07-21,"Flight",0,0
"Treshnish","A16715",2019-07-26,"Flight",0,0
"Treshnish","A16715",2019-07-31,"Flight",0,0
"Treshnish","A16715",2019-08-05,"Flight",0,0
"Treshnish","A16715",2019-08-10,"Flight",0,0
"Treshnish","A16715",2019-08-15,"Flight",0,0
"Treshnish","A16715",2019-08-20,"Flight",0,0
"Treshnish","A16715",2019-08-25,"Flight",0,0
"Treshnish","A16715",2019-08-30,"Flight",0,0
"Treshnish","A16715",2019-09-04,"Flight",0,0
"Treshnish","A16715",2019-09-09,"Flight",0,0
"Treshnish","A16715",2019-09-14,"Flight",0,0
"Treshnish","A16715",2019-09-19,"Flight",0,0
"Treshnish","A16715",2019-09-24,"Flight",0,0
"Treshnish","A16715",2019-09-29,"Flight",0,0
"Treshnish","A16715",2019-10-04,"Flight",0,0
"Treshnish","A16715",2019-10-09,"Flight",0,0
"Treshnish","A16715",2019-10-14,"Flight",0,0
"Treshnish","A16715",2019-10-19,"Flight",0,0
"Treshnish","A16715",2019-10-24,"Flight",0,0
"Treshnish","A16715",2019-10-29,"Flight",0,0
"Treshnish","A16715",2019-11-03,"Flight",0,0
"Treshnish","A16715",2019-11-08,"Flight",0,0
"Treshnish","A16715",2019-11-13,"Flight",0,0
"Treshnish","A16715",2019-11-18,"Flight",0,0
"Treshnish","A16715",2019-11-23,"Flight",0,0
"Treshnish","A16715",2019-11-28,"Flight",0,0
"Treshnish","A16715",2019-12-03,"Flight",0,0
"Treshnish","A16715",2019-12-08,"Flight",0,0
"Treshnish","A16715",2019-12-13,"Flight",0,0
"Treshnish","A16715",2019-12-18,"Flight",0,0
"Treshnish","A16715",2019-12-23,"Flight",0,0
"Treshnish","A16715",2019-12-28,"Flight",0,0
"Treshnish","A16715",2020-01-02,"Flight",0,0
"Treshnish","A16715",2020-01-07,"Flight",0,0
"Treshnish","A16715",2020-01-12,"Flight",0,0
"Treshnish","A16715",2020-01-17,"Flight",0,0
"Treshnish","A16715",2020-01-22,"Flight",0.163333333333333,82.9733333333333
"Treshnish","A16715",2020-01-27,"Flight",0.663333333333333,336.973333333333
"Treshnish","A16715",2020-02-01,"Flight",0.163333333333333,82.9733333333333
"Treshnish","A16715",2020-02-06,"Flight",0.163333333333333,82.9733333333333
"Treshnish","A16715",2020-02-11,"Flight",0,0
"Treshnish","A16715",2020-02-16,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16715",2020-02-21,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16715",2020-02-26,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16715",2020-03-02,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16715",2020-03-07,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16715",2020-03-12,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16715",2020-03-17,"Flight",0,0
"Treshnish","A16715",2020-03-22,"Flight",0,0
"Treshnish","A16715",2020-03-27,"Flight",0,0
"Treshnish","A16716",2019-07-26,"Flight",0.04,20.32
"Treshnish","A16716",2019-07-31,"Flight",0,0
"Treshnish","A16716",2019-08-05,"Flight",0,0
"Treshnish","A16716",2019-08-10,"Flight",0,0
"Treshnish","A16716",2019-08-15,"Flight",0,0
"Treshnish","A16716",2019-08-20,"Flight",0,0
"Treshnish","A16716",2019-08-25,"Flight",0,0
"Treshnish","A16716",2019-08-30,"Flight",0,0
"Treshnish","A16716",2019-09-04,"Flight",0,0
"Treshnish","A16716",2019-09-09,"Flight",0,0
"Treshnish","A16716",2019-09-14,"Flight",0,0
"Treshnish","A16716",2019-09-19,"Flight",0,0
"Treshnish","A16716",2019-09-24,"Flight",0,0
"Treshnish","A16716",2019-09-29,"Flight",0,0
"Treshnish","A16716",2019-10-04,"Flight",0,0
"Treshnish","A16716",2019-10-09,"Flight",0,0
"Treshnish","A16716",2019-10-14,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16716",2019-10-19,"Flight",0,0
"Treshnish","A16716",2019-10-24,"Flight",0,0
"Treshnish","A16716",2019-10-29,"Flight",0.333333333333333,169.333333333333
"Treshnish","A16716",2019-11-03,"Flight",0,0
"Treshnish","A16716",2019-11-08,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16716",2019-11-13,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16716",2019-11-18,"Flight",0.166666666666667,84.6666666666667
"Treshnish","A16716",2019-11-23,"Flight",0,0
"Treshnish","A16716",2019-11-28,"Flight",0,0
"Treshnish","A16716",2019-12-03,"Flight",0,0
